Date,Open
2020-11-20,34.305
2020-11-20,34.305
2020-11-23,35.12
2020-11-23,35.12
2020-11-24,36.85
2020-11-24,36.85
2020-11-25,38.4
2020-11-25,38.4
2020-11-26,37.615
2020-11-26,37.615
2020-11-27,37.1
2020-11-27,37.1
2020-11-30,37.37
2020-11-30,37.37
2020-12-01,35.255
2020-12-01,35.255
2020-12-02,35.75
2020-12-02,35.75
2020-12-03,36.435
2020-12-03,36.435
2020-12-04,36.66
2020-12-04,36.66
2020-12-07,37.6
2020-12-07,37.6
2020-12-08,36.755
2020-12-08,36.755
2020-12-09,37.16
2020-12-09,37.16
2020-12-10,36.985
2020-12-10,36.985
2020-12-11,37.56
2020-12-11,37.56
2020-12-14,37.49
2020-12-14,37.49
2020-12-15,36.48
2020-12-15,36.48
2020-12-16,36.965
2020-12-16,36.965
2020-12-17,36.48
2020-12-17,36.48
2020-12-18,36.115
2020-12-18,36.115
2020-12-21,34.735
2020-12-21,34.735
2020-12-22,34.745
2020-12-22,34.745
2020-12-23,34.83
2020-12-23,34.83
2020-12-24,35.935
2020-12-24,35.935
2020-12-28,36.12
2020-12-28,36.12
2020-12-29,35.75
2020-12-29,35.75
2020-12-30,35.745
2020-12-30,35.745
2020-12-31,35.325
2020-12-31,35.325
2021-01-04,34.9
2021-01-04,34.9
2021-01-05,34.6
2021-01-05,34.6
2021-01-06,36.35
2021-01-06,36.35
2021-01-07,37.455
2021-01-07,37.455
2021-01-08,37.78
2021-01-08,37.78
2021-01-11,37.2
2021-01-11,37.2
2021-01-12,37.29
2021-01-12,37.29
2021-01-13,37.355
2021-01-13,37.355
2021-01-14,37.295
2021-01-14,37.295
2021-01-15,37.65
2021-01-15,37.65
2021-01-18,36.46
2021-01-18,36.46
2021-01-19,37.05
2021-01-19,37.05
2021-01-20,37.135
2021-01-20,37.135
2021-01-21,37.6
2021-01-21,37.6
2021-01-22,36.065
2021-01-22,36.065
2021-01-25,36.415
2021-01-25,36.415
2021-01-26,35.335
2021-01-26,35.335
2021-01-27,35.765
2021-01-27,35.765
2021-01-28,35.17
2021-01-28,35.17
2021-01-29,35.41
2021-01-29,35.41
2021-02-01,35.1
2021-02-01,35.1
2021-02-02,35.0
2021-02-02,35.0
2021-02-03,35.22
2021-02-03,35.22
2021-02-04,35.3
2021-02-04,35.3
2021-02-05,35.03
2021-02-05,35.03
2021-02-08,35.38
2021-02-08,35.38
2021-02-09,36.0
2021-02-09,36.0
2021-02-10,34.765
2021-02-10,34.765
2021-02-11,34.76
2021-02-11,34.76
2021-02-12,34.53
2021-02-12,34.53
2021-02-15,35.6
2021-02-15,35.6
2021-02-16,36.895
2021-02-16,36.895
2021-02-17,36.53
2021-02-17,36.53
2021-02-18,37.4
2021-02-18,37.4
2021-02-19,36.03
2021-02-19,36.03
2021-02-22,37.055
2021-02-22,37.055
2021-02-23,38.0
2021-02-23,38.0
2021-02-24,38.55
2021-02-24,38.55
2021-02-25,39.17
2021-02-25,39.17
2021-02-26,38.905
2021-02-26,38.905
2021-03-01,38.98
2021-03-01,38.98
2021-03-02,38.345
2021-03-02,38.345
2021-03-03,39.26
2021-03-03,39.26
2021-03-04,39.2
2021-03-04,39.2
2021-03-05,40.55
2021-03-05,40.55
2021-03-08,41.545
2021-03-08,41.545
2021-03-09,41.0
2021-03-09,41.0
2021-03-10,40.56
2021-03-10,40.56
2021-03-11,41.55
2021-03-11,41.55
2021-03-12,41.5
2021-03-12,41.5
2021-03-15,41.995
2021-03-15,41.995
2021-03-16,41.23
2021-03-16,41.23
2021-03-17,40.07
2021-03-17,40.07
2021-03-18,40.77
2021-03-18,40.77
2021-03-19,39.955
2021-03-19,39.955
2021-03-22,40.0
2021-03-22,40.0
2021-03-23,39.5
2021-03-23,39.5
2021-03-24,39.05
2021-03-24,39.05
2021-03-25,39.375
2021-03-25,39.375
2021-03-26,39.035
2021-03-26,39.035
2021-03-29,39.3
2021-03-29,39.3
2021-03-30,39.965
2021-03-30,39.965
2021-03-31,40.03
2021-03-31,40.03
2021-04-01,39.775
2021-04-01,39.775
2021-04-06,38.87
2021-04-06,38.87
2021-04-07,38.82
2021-04-07,38.82
2021-04-08,38.985
2021-04-08,38.985
2021-04-09,38.24
2021-04-09,38.24
2021-04-12,37.8
2021-04-12,37.8
2021-04-13,38.015
2021-04-13,38.015
2021-04-14,38.015
2021-04-14,38.015
2021-04-15,38.43
2021-04-15,38.43
2021-04-16,37.995
2021-04-16,37.995
2021-04-19,37.89
2021-04-19,37.89
2021-04-20,38.1
2021-04-20,38.1
2021-04-21,37.105
2021-04-21,37.105
2021-04-22,36.92
2021-04-22,36.92
2021-04-23,36.72
2021-04-23,36.72
2021-04-26,36.73
2021-04-26,36.73
2021-04-27,36.975
2021-04-27,36.975
2021-04-28,37.065
2021-04-28,37.065
2021-04-29,38.28
2021-04-29,38.28
2021-04-30,37.255
2021-04-30,37.255
2021-05-03,37.1
2021-05-03,37.1
2021-05-04,37.47
2021-05-04,37.47
2021-05-05,38.005
2021-05-05,38.005
2021-05-06,39.09
2021-05-06,39.09
2021-05-07,39.515
2021-05-07,39.515
2021-05-10,39.54
2021-05-10,39.54
2021-05-11,38.925
2021-05-11,38.925
2021-05-12,38.315
2021-05-12,38.315
2021-05-13,38.635
2021-05-13,38.635
2021-05-14,38.92
2021-05-14,38.92
2021-05-17,39.86
2021-05-17,39.86
2021-05-18,40.05
2021-05-18,40.05
2021-05-19,39.005
2021-05-19,39.005
2021-05-20,38.445
2021-05-20,38.445
2021-05-21,38.645
2021-05-21,38.645
2021-05-24,39.0
2021-05-24,39.0
2021-05-25,39.215
2021-05-25,39.215
2021-05-26,38.325
2021-05-26,38.325
2021-05-27,38.21
2021-05-27,38.21
2021-05-28,38.305
2021-05-28,38.305
2021-05-31,38.19
2021-05-31,38.19
2021-06-01,38.19
2021-06-01,38.19
2021-06-02,39.155
2021-06-02,39.155
2021-06-03,39.785
2021-06-03,39.785
2021-06-04,39.99
2021-06-04,39.99
2021-06-07,39.615
2021-06-07,39.615
2021-06-08,39.57
2021-06-08,39.57
2021-06-09,39.74
2021-06-09,39.74
2021-06-10,39.96
2021-06-10,39.96
2021-06-11,39.77
2021-06-11,39.77
2021-06-14,40.4
2021-06-14,40.4
2021-06-15,40.695
2021-06-15,40.695
2021-06-16,41.0
2021-06-16,41.0
2021-06-17,40.87
2021-06-17,40.87
2021-06-18,40.655
2021-06-18,40.655
2021-06-21,39.25
2021-06-21,39.25
2021-06-22,40.31
2021-06-22,40.31
2021-06-23,40.315
2021-06-23,40.315
2021-06-24,39.555
2021-06-24,39.555
2021-06-25,40.22
2021-06-25,40.22
2021-06-28,39.76
2021-06-28,39.76
2021-06-29,38.765
2021-06-29,38.765
2021-06-30,38.405
